id,AtomicOrbitals|HOMO_element,ElementProperty|MagpieData minimum GSmagmom,ElementFraction|Os,ElementProperty|MagpieData minimum NpValence,ElementFraction|Ru,ElementFraction|In,ElementFraction|Te,ElementFraction|Se,ElementFraction|Ga,Miedema|Miedema_deltaH_inter,Stoichiometry|0-norm,ElementProperty|MagpieData mean Column,ElementFraction|S,ElementProperty|MagpieData mode NdUnfilled,ElementFraction|Pd,ElementProperty|MagpieData mode NfValence,ElementProperty|MagpieData mode NpUnfilled,ElementProperty|MagpieData range GSbandgap,ElementFraction|Pb,ElementProperty|MagpieData range Column,ElementProperty|MagpieData minimum NdValence,ElementProperty|MagpieData range NdValence,ElementFraction|As,ElementFraction|Hf,ElementFraction|Pt,ElementProperty|MagpieData avg_dev GSmagmom,AtomicOrbitals|gap_AO,ElementFraction|U,ValenceOrbital|frac p valence electrons,ElementProperty|MagpieData maximum SpaceGroupNumber,ElementProperty|MagpieData minimum NfUnfilled,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData minimum SpaceGroupNumber,TMetalFraction|transition metal fraction,ElementProperty|MagpieData mode GSbandgap,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData maximum MeltingT,ValenceOrbital|avg p valence electrons,ElementProperty|MagpieData maximum Column,AtomicOrbitals|LUMO_character,ElementProperty|MagpieData mode MeltingT,ElementProperty|MagpieData mean NfUnfilled,ElementProperty|MagpieData minimum Column,AtomicOrbitals|LUMO_element,ElementFraction|Ba,ElementProperty|MagpieData mean NdUnfilled,AtomicOrbitals|HOMO_character,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData avg_dev NUnfilled,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData avg_dev SpaceGroupNumber,ElementProperty|MagpieData mean GSbandgap,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData mean MendeleevNumber,IonProperty|max ionic char,ElementProperty|MagpieData mode SpaceGroupNumber,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mode NdValence,Stoichiometry|3-norm,ElementProperty|MagpieData minimum Number,ElementProperty|MagpieData mode NUnfilled,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData mean MeltingT,ElementProperty|MagpieData mode NValence,ElementProperty|MagpieData maximum GSbandgap,ElementProperty|MagpieData avg_dev Column,ElementProperty|MagpieData maximum NpUnfilled,ElementProperty|MagpieData mode GSvolume_pa,ElementProperty|MagpieData avg_dev GSbandgap,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData range SpaceGroupNumber,ElementProperty|MagpieData mode AtomicWeight,ElementProperty|MagpieData minimum CovalentRadius,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData avg_dev NpUnfilled,AtomicOrbitals|HOMO_energy,ElementProperty|MagpieData mode Column,ElementProperty|MagpieData mode CovalentRadius,ElementProperty|MagpieData mode NpValence,ElementProperty|MagpieData minimum MeltingT,ElementProperty|MagpieData minimum NpUnfilled,ElementProperty|MagpieData mode Number,ElementProperty|MagpieData range NpValence,ElementProperty|MagpieData range GSmagmom,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData minimum GSvolume_pa,ElementProperty|MagpieData range MeltingT,ElementProperty|MagpieData range GSvolume_pa,AtomicOrbitals|LUMO_energy,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData maximum NdUnfilled,ElementProperty|MagpieData mean SpaceGroupNumber,ElementProperty|MagpieData maximum Number,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData minimum Electronegativity,ValenceOrbital|avg s valence electrons,ElementProperty|MagpieData minimum AtomicWeight,YangSolidSolution|Yang omega,ElementProperty|MagpieData avg_dev NdValence,ElementProperty|MagpieData mean NUnfilled,Stoichiometry|7-norm,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData mean GSmagmom,ValenceOrbital|frac f valence electrons,ElementProperty|MagpieData range CovalentRadius,ValenceOrbital|frac d valence electrons,Stoichiometry|5-norm,Stoichiometry|10-norm,ElementProperty|MagpieData maximum GSmagmom,ElementProperty|MagpieData maximum AtomicWeight,ElementProperty|MagpieData mode GSmagmom,ElementProperty|MagpieData mean NfValence,ElementProperty|MagpieData range NfUnfilled,Stoichiometry|2-norm
id3081,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14.0,0.6470588235294118,0.0,0.0,0.0,2.0,2.202,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,229.0,0.0,26.91,70.0,0.11764705882352941,2.202,2.0,2750.0,2.823529411764706,16.0,2.0,388.36,0.0,5.0,16,0.0,0.7058823529411765,2.0,6.0,1.6747404844290656,27.0,2.58,61.965397923875436,1.4248235294117648,88.0,80.3529411764706,0.21345079778654508,70.0,172.3183,0.0,0.6585220209001749,16.0,2.0,4.0,710.5858823529411,6.0,2.202,2.588235294117647,5.0,25.786875,1.005757785467128,47.0,159.0,32.065,105.0,2.58,1.1903114186851211,-0.261676,16.0,105.0,4.0,388.36,0.0,16.0,4.0,0.0,88.0,2.4705882352941178,2.823529411764706,18.18,2361.64,8.73,-0.261676,1.5224913494809689,10.0,1.2456747404844293,6.0,117.88235294117646,81.0,41.0,164.0,1.6,1.8823529411764706,32.065,5162838.502941951,3.6539792387543253,3.2941176470588234,0.6471371194170332,2.2388235294117647,0.0,0.3043478260869565,59.0,0.2608695652173913,0.6479051504835983,0.6470614419103211,0.0,204.3833,0.0,3.2941176470588234,0.0,0.6984907110022305
id3086,41,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.04031331026369171,2,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,229.0,0.0,24.26,139.0,0.75,0.0,1.0,2750.0,0.25,13.0,3.0,2750.0,0.0,5.0,41,0.0,4.5,3.0,6.0,0.75,13.0,1.78,33.75,0.0,75.0,54.0,0.008067283394428859,229.0,21.91162,4.0,0.7591472429689157,41.0,7.0,1.0,2169.9375,5.0,0.0,3.0,5.0,18.18,0.0,47.0,90.0,92.90638,142.0,1.6,1.875,-0.125252,5.0,164.0,0.0,429.75,0.0,41.0,1.0,0.0,47.0,1.25,0.25,18.18,2320.25,6.080000000000002,-0.125252,0.375,10.0,2.25,6.0,206.5,49.0,28.0,164.0,1.6,1.25,92.90638,0.9017786513798535,2.25,6.5,0.7500489811920582,1.6450000000000002,0.0,0.0,22.0,0.7857142857142857,0.7506162703470459,0.7500012701219063,0.0,114.818,0.0,0.0,0.0,0.7905694150420949
id3088,41,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.3759561683482715,2,5.75,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,18.18,194.0,1.0,0.0,1.0,3306.0,0.0,8.0,3.0,2750.0,0.0,5.0,41,0.0,5.5,3.0,2.0,1.125,22.0,2.2,13.125,0.0,57.0,49.5,0.08606881472877181,229.0,97.32361999999999,4.0,0.7591472429689157,41.0,7.0,0.0,2889.0,5.0,0.0,1.125,0.0,18.18,0.0,47.0,35.0,92.90638,144.0,1.6,0.0,-0.125252,5.0,164.0,0.0,2750.0,0.0,41.0,0.0,0.0,47.0,0.0,0.0,14.09,556.0,4.09,-0.125252,0.0,6.0,0.75,6.0,220.25,76.0,10.0,164.0,1.6,1.25,92.90638,0.46177127998394085,0.75,6.25,0.7500489811920582,1.7500000000000002,0.0,0.3783783783783784,20.0,0.4864864864864865,0.7506162703470459,0.7500012701219063,0.0,190.23,0.0,3.5,0.0,0.7905694150420949
id3089,41,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.38604323335835644,2,5.75,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,18.18,194.0,1.0,0.0,1.0,2750.0,0.0,8.0,3.0,2750.0,0.0,5.0,41,0.0,5.25,3.0,3.0,1.125,8.0,2.2,13.125,0.0,56.0,49.25,0.08606881472877181,229.0,8.163619999999995,4.0,0.7591472429689157,41.0,7.0,0.0,2714.25,5.0,0.0,1.125,0.0,18.18,0.0,47.0,35.0,92.90638,146.0,1.6,0.0,-0.125252,5.0,164.0,0.0,2607.0,0.0,41.0,0.0,0.0,47.0,0.0,0.0,13.51,143.0,4.67,-0.125252,0.0,7.0,1.125,6.0,220.25,44.0,9.0,164.0,1.6,1.0,92.90638,0.41267672307203984,1.125,6.25,0.7500489811920582,1.7500000000000002,0.0,0.0,18.0,0.8260869565217391,0.7506162703470459,0.7500012701219063,0.0,101.07,0.0,0.0,0.0,0.7905694150420949
id3090,41,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2,7.75,0.0,6.0,0.0,0.0,0.0,0.464,0.0,11.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,229.0,0.0,34.7633333333,152.0,0.75,0.0,1.0,2750.0,1.0,16.0,3.0,2750.0,0.0,5.0,41,0.0,4.5,3.0,6.0,1.875,16.0,2.1,28.875,0.116,90.0,57.75,0.06058693718652419,229.0,34.693619999999996,4.0,0.7591472429689157,41.0,7.0,4.0,2243.165,5.0,0.464,4.125,2.0,18.18,0.17400000000000002,47.0,77.0,92.90638,138.0,1.6,0.75,-0.125252,5.0,164.0,0.0,722.66,0.0,41.0,4.0,0.0,47.0,0.5,1.0,18.18,2027.3400000000001,16.583333333299997,-0.125252,1.5,10.0,2.25,6.0,209.75,52.0,43.0,164.0,1.6,1.25,92.90638,10487367.019039951,2.25,5.75,0.7500489811920582,1.725,0.0,0.0,26.0,0.7096774193548387,0.7506162703470459,0.7500012701219063,0.0,127.6,0.0,0.0,0.0,0.7905694150420949
id3091,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14.529411764705882,0.0,0.0,0.0,0.0,2.0,1.625,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876288659793815,229.0,0.0,22.5702380952,2.0,0.11764705882352941,0.0,2.0,2750.0,3.3529411764705883,16.0,2.0,54.8,0.0,5.0,8,0.0,0.7352941176470589,2.0,7.0,1.079584775086505,6.0,3.44,45.46712802768167,0.2867647058823529,87.0,81.55882352941177,0.5710436013209269,12.0,76.90698,0.0,0.7100112054470428,8.0,2.0,4.0,401.52941176470586,6.0,1.625,2.2422145328719725,3.0,9.105,0.47231833910034604,46.0,227.0,15.9994,66.0,3.44,0.45674740484429066,-0.338381,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,1.9411764705882353,3.3529411764705883,9.105,2695.2,13.4652380952,-0.338381,0.9134948096885813,4.0,1.2975778546712802,7.0,35.76470588235294,41.0,41.0,164.0,1.6,1.911764705882353,15.9994,2903997.9521446386,0.7785467128027681,2.764705882352941,0.7058885556897373,3.003823529411765,0.0,0.0,98.0,0.07731958762886597,0.7060244894293579,0.7058824203250761,0.0,92.90638,0.0,0.0,0.0,0.7335272890199958
id3092,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.6,0.6,0.0,0.0,0.0,2.0,2.202,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,229.0,0.0,25.786875,70.0,0.4,2.202,2.0,2750.0,2.4,16.0,3.0,388.36,0.0,5.0,23,0.0,2.5,3.0,7.0,2.4,6.0,2.58,76.32000000000001,1.3212,88.0,71.5,0.21345079778654508,70.0,60.84138,0.0,0.6248799769526243,16.0,2.0,4.0,1276.316,6.0,2.202,5.279999999999999,2.0,25.786875,1.0569600000000001,46.0,159.0,32.065,105.0,2.58,0.9600000000000002,-0.204634,16.0,105.0,4.0,388.36,0.0,16.0,4.0,0.0,88.0,1.2,2.4,13.01,2361.64,12.776874999999999,-0.204634,1.9200000000000004,4.0,3.0,7.0,133.6,41.0,42.0,164.0,1.6,1.7,32.065,9528363.589801066,1.8,4.0,0.6006677156890837,2.191,0.0,0.0,59.0,0.26785714285714285,0.6037190412142994,0.6000585690081267,0.0,92.90638,0.0,0.0,0.0,0.6782329983125268
id3093,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10.012987012987013,0.0,6.0,0.0,0.0,0.0,6.437,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167082294264339,229.0,0.0,18.18,12.0,0.5194805194805194,0.0,1.0,2750.0,1.6493506493506493,16.0,3.0,2750.0,0.0,5.0,41,0.0,3.116883116883117,3.0,6.0,2.212852082981953,6.0,3.44,67.47579693034238,1.7555454545454545,87.0,64.85714285714286,0.5710436013209269,229.0,78.89968,4.0,0.5533617648804309,7.0,7.0,4.0,1457.1538961038962,5.0,6.437,5.208298195311182,3.0,18.18,2.553520661157025,47.0,217.0,92.90638,66.0,1.6,1.2818350480688143,-0.125252,5.0,164.0,0.0,54.8,0.0,41.0,4.0,0.0,47.0,1.2337662337662338,1.6493506493506493,9.105,2695.2,9.075,-0.125252,1.713611064260415,4.0,2.9954461123292293,6.0,174.36363636363637,41.0,40.0,164.0,1.6,1.4805194805194806,14.0067,12369887.734316874,1.9969640748861528,4.87012987012987,0.5204128773818526,2.375064935064935,0.0,0.0,98.0,0.399002493765586,0.5245868096143292,0.5195685341640509,0.0,92.90638,0.0,0.0,0.0,0.6224289333154159
id3094,27,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,4,12.631578947368421,0.0,0.0,0.05263157894736842,0.0,2.0,0.799,0.0,11.0,4.0,6.0,0.0,0.0,0.0,0.29167878559556787,0.043726000000000015,0.0,0.19999999999999998,229.0,0.0,25.92,14.0,0.3684210526315789,0.799,2.0,2750.0,2.526315789473684,16.0,3.0,494.0,0.0,5.0,46,0.0,1.5789473684210527,1.0,6.0,1.662049861495845,16.0,2.55,95.13573407202215,0.5046315789473684,89.0,75.47368421052632,0.20198269794963508,14.0,47.486805000000004,10.0,0.6403503285010865,27.0,2.0,4.0,1173.2657894736842,16.0,0.799,4.254847645429362,2.0,25.92,0.37183379501385044,47.0,215.0,78.96,120.0,2.55,0.930747922437673,-0.204497,16.0,120.0,4.0,494.0,0.0,34.0,4.0,1.5484712,89.0,1.263157894736842,2.526315789473684,10.245,2256.0,15.675000000000002,-0.160771,1.861495844875346,10.0,2.160664819944598,6.0,89.3157894736842,46.0,42.0,164.0,1.6,1.6842105263157894,58.933195,9854125.0302654,2.1606648199445986,3.0526315789473686,0.6316205193861515,2.261052631578947,0.16299696842105263,0.0,44.0,0.6666666666666666,0.6321146079915033,0.6315800179902834,1.5484712,106.42,0.0,0.0,0.0,0.6760648725613225
id3095,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,-0.3070627374334661,2,8.555555555555555,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051948051948051945,229.0,0.0,18.8575,64.0,0.5555555555555556,0.0,1.0,2750.0,0.4444444444444444,13.0,3.0,2750.0,0.0,5.0,41,0.0,3.3333333333333335,3.0,6.0,0.9876543209876544,13.0,1.81,81.48148148148148,0.0,74.0,59.0,0.010964447422521895,229.0,23.18338,4.0,0.6376437275907965,31.0,7.0,1.0,1662.4044444444444,5.0,0.0,3.9506172839506175,5.0,18.18,0.0,47.0,165.0,92.90638,122.0,1.6,2.4691358024691357,-0.125252,5.0,164.0,0.0,302.91,0.0,41.0,1.0,0.0,47.0,2.2222222222222223,0.4444444444444444,18.18,2447.09,0.677500000000002,-0.125252,0.4938271604938272,10.0,2.962962962962963,6.0,155.66666666666666,41.0,27.0,164.0,1.6,1.4444444444444444,69.723,1.2016671886287762,2.9629629629629632,6.111111111111111,0.5708728272561271,1.6933333333333334,0.0,0.0,42.0,0.7792207792207793,0.5879578288668732,0.561250749923821,0.0,92.90638,0.0,0.0,0.0,0.7114582486036499
id3097,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.95,0.0,0.0,0.0,0.0,1.0,1.97,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5736434108527132,229.0,0.0,18.18,12.0,0.25,1.97,2.0,2750.0,3.7,17.0,1.0,53.5,0.0,5.0,41,0.0,1.5,1.0,6.0,2.225,7.0,3.98,80.325,1.379,93.0,81.2,0.7573414578099291,15.0,76.90698,0.0,0.7105543511667887,8.0,1.0,5.0,727.6899999999999,7.0,1.97,4.475,2.0,9.7075,0.8273999999999999,47.0,217.0,18.9984032,57.0,3.98,0.4,-0.144272,17.0,57.0,5.0,53.5,0.0,9.0,5.0,0.0,93.0,0.8,3.7,9.105,2696.5,9.075,-0.144272,1.85,4.0,2.25,6.0,68.35,41.0,46.0,164.0,1.6,1.75,15.9994,4513508.558363314,1.5,2.55,0.700074090314044,3.3579999999999997,0.0,0.0,107.0,0.15503875968992248,0.7008118381741453,0.7000023632581979,0.0,92.90638,0.0,0.0,0.0,0.744983221287567
id3098,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3814237464445397,2,7.153846153846154,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.7696543242603551,0.0,0.0,0.0,229.0,0.0,18.18,194.0,1.0,0.0,2.0,2750.0,0.0,9.0,1.0,1768.0,0.0,5.0,41,0.0,4.384615384615385,1.0,3.0,1.9881656804733727,9.0,1.88,17.39644970414201,0.0,58.0,52.92307692307692,0.019409168797571597,194.0,33.973185,7.0,0.633666260329302,27.0,3.0,0.0,2221.230769230769,9.0,0.0,1.9881656804733727,0.0,10.245,0.0,47.0,35.0,58.933195,126.0,1.88,0.0,-0.144272,9.0,126.0,0.0,1768.0,0.0,27.0,0.0,1.5484712,58.0,0.0,0.0,10.245,982.0,7.9350000000000005,-0.144272,0.0,7.0,1.4911242603550297,6.0,210.15384615384616,41.0,11.0,164.0,1.6,1.5384615384615385,58.933195,0.5128697177255405,1.4911242603550297,4.846153846153846,0.5614468609943017,1.7507692307692309,0.8337921846153846,0.0,38.0,0.7849462365591396,0.5810100222740929,0.5490079615493793,1.5484712,92.90638,1.5484712,0.0,0.0,0.7091957274840682
id3099,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13.714285714285714,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4739130434782609,229.0,0.0,31.56,12.0,0.2,0.0,2.0,2750.0,3.1142857142857143,16.0,2.0,54.8,0.0,5.0,8,0.0,1.2285714285714286,2.0,7.0,1.5657142857142856,15.0,3.44,80.85714285714286,0.0,87.0,78.8,0.5710436013209269,12.0,105.76060000000001,0.0,0.7179846217765462,8.0,2.0,4.0,650.4097142857142,6.0,0.0,3.4857142857142858,3.0,9.105,0.0,46.0,217.0,15.9994,66.0,3.44,0.6742857142857143,-0.338381,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,1.6857142857142857,3.1142857142857143,9.105,2695.2,22.455,-0.338381,1.2653061224489797,10.0,1.9657142857142855,7.0,68.6,51.0,41.0,164.0,1.6,1.8285714285714285,15.9994,4622474.38577652,2.326530612244898,3.085714285714286,0.7142904308449498,2.9537142857142857,0.0,0.0,98.0,0.24782608695652175,0.7144029969076494,0.7142857596180581,0.0,121.76,0.0,0.0,0.0,0.7401047912564925
id3100,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14.23076923076923,0.6153846153846154,0.0,0.0,0.0,2.0,2.202,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44705882352941173,229.0,0.0,25.786875,2.0,0.23076923076923078,2.202,2.0,2750.0,2.923076923076923,16.0,2.0,388.36,0.0,5.0,16,0.0,0.46153846153846156,2.0,6.0,0.8994082840236686,11.0,2.58,60.33136094674557,1.605076923076923,88.0,80.53846153846153,0.21345079778654508,70.0,76.89443800000001,0.0,0.6221214922376973,15.0,2.0,4.0,689.3338461538461,6.0,2.202,2.414201183431953,3.0,25.786875,0.7408047337278106,47.0,227.0,32.065,105.0,2.58,0.7810650887573964,-0.261676,16.0,105.0,4.0,317.3,0.0,16.0,4.0,0.0,88.0,1.6923076923076923,2.923076923076923,16.33,2432.7,9.456875,-0.261676,1.3491124260355032,10.0,0.8520710059171598,6.0,95.61538461538461,47.0,41.0,164.0,1.6,1.7692307692307692,30.973762,6143859.6008005245,2.8402366863905324,2.3846153846153846,0.6153953881946326,2.3446153846153845,0.0,0.0,59.0,0.2823529411764706,0.6156285625247572,0.6153847328171272,0.0,107.8682,0.0,0.0,0.0,0.6572310573321178
id3102,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1496315724056976,3,5.666666666666667,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,18.18,229.0,1.0,0.0,1.0,3695.0,0.0,6.0,3.0,2180.0,0.0,5.0,41,0.0,5.666666666666667,3.0,1.0,0.44444444444444436,20.0,2.36,0.0,0.0,51.0,49.0,0.1344585377782339,229.0,131.84390000000002,4.0,0.4807498567691361,24.0,6.0,0.0,2875.0,5.0,0.0,0.44444444444444436,0.0,11.19,0.0,47.0,0.0,51.9961,139.0,1.6,0.0,-0.125252,5.0,139.0,0.0,2180.0,0.0,24.0,0.0,0.0,47.0,0.0,0.0,11.19,1515.0,6.99,-0.125252,0.0,5.0,0.44444444444444436,6.0,229.0,74.0,4.0,164.0,1.6,1.3333333333333333,51.9961,4.220333820475981,0.44444444444444436,6.333333333333333,0.389976937586229,1.873333333333333,0.0,0.45161290322580644,25.0,0.4193548387096774,0.4152436465385057,0.37204105801130144,0.0,183.84,0.0,4.666666666666667,0.0,0.5773502691896257
id3103,29,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3,12.75,0.0,0.0,0.0,0.0,2.0,0.799,0.0,11.0,4.0,6.0,0.0,0.0,0.0,0.0,0.03021600000000002,0.0,0.1568627450980392,229.0,0.0,25.92,14.0,0.5,0.799,2.0,2750.0,2.0,16.0,1.0,494.0,0.0,5.0,29,0.0,0.75,3.0,6.0,1.1875,16.0,2.55,106.0,0.3995,89.0,74.375,0.20198269794963508,14.0,29.36038,10.0,0.5642946794342502,29.0,2.0,4.0,1099.91375,16.0,0.799,3.25,2.0,25.92,0.3995,47.0,215.0,78.96,120.0,2.55,1.0,-0.202272,16.0,120.0,4.0,494.0,0.0,34.0,4.0,0.0,89.0,1.0,2.0,11.07,2256.0,14.850000000000001,-0.172056,2.0,10.0,1.3125,6.0,120.0,41.0,42.0,164.0,1.6,1.5,63.546,8909799.476832574,1.3125,2.25,0.5090342055422441,2.1875,0.0,0.0,44.0,0.7254901960784313,0.5218357923239265,0.5027468141173921,0.0,92.90638,0.0,0.0,0.0,0.6373774391990981
id3105,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.6324494791735426,3,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,0.0,0.7742356,0.060225,0.0,0.027777777777777776,229.0,0.0,18.8575,64.0,0.75,0.0,2.0,2750.0,0.25,13.0,1.0,1768.0,0.0,5.0,41,0.0,3.0,1.0,6.0,1.5,13.0,1.88,53.125,0.0,74.0,59.25,0.019409168797571597,194.0,33.973185,7.0,0.538608672507971,27.0,3.0,1.0,1647.2275,9.0,0.0,2.0,5.0,10.245,0.0,47.0,165.0,58.933195,122.0,1.88,1.875,-0.204497,9.0,126.0,0.0,302.91,0.0,27.0,1.0,1.5484712,58.0,1.25,0.25,10.245,2447.09,8.612500000000002,-0.144272,0.375,10.0,1.5,6.0,170.25,41.0,27.0,164.0,1.6,1.75,58.933195,0.711951367762449,1.5,4.5,0.5011086692289443,1.7925,0.7742356,0.0,42.0,0.7777777777777778,0.5060993646249713,0.5000975705253322,1.5484712,92.90638,1.5484712,0.0,0.0,0.6123724356957945
id3106,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10.8,0.0,0.0,0.0,0.0,2.0,7.853,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.10490999999999998,0.0,0.5,229.0,0.0,18.18,12.0,0.2,0.0,2.0,2750.0,2.4,16.0,1.0,54.8,0.0,1.0,1,0.0,1.2,2.0,6.0,1.6799999999999997,6.0,3.44,95.75999999999999,1.5706,92.0,80.0,0.5710436013209269,12.0,91.89844,0.0,0.6144633651371695,1.0,2.0,4.0,585.682,6.0,7.853,6.24,2.0,9.105,2.51296,47.0,217.0,15.9994,31.0,3.44,0.9600000000000002,-0.338381,16.0,66.0,4.0,14.01,0.0,8.0,4.0,0.0,87.0,1.2,2.4,6.615,2735.99,11.565,-0.233471,1.9200000000000004,4.0,1.92,6.0,91.8,41.0,45.0,164.0,1.6,1.6,1.00794,4627209.4935607845,1.28,2.8,0.6000783545597032,2.8240000000000003,0.0,0.0,133.0,0.16666666666666669,0.6009844187491661,0.6000020321795635,0.0,92.90638,0.0,0.0,0.0,0.6633249580710799
id3107,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14.3,0.0,0.0,0.0,0.0,1.0,1.97,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,229.0,0.0,25.2375862069,15.0,0.1,1.97,2.0,2750.0,3.0,17.0,1.0,53.5,0.0,5.0,80,0.0,0.6,1.0,6.0,1.1400000000000001,26.0,3.98,80.04,1.182,93.0,81.8,0.7573414578099291,15.0,181.5915968,0.0,0.6248799769526243,9.0,1.0,5.0,377.396,7.0,1.97,3.2399999999999998,1.0,9.7075,0.9456,47.0,214.0,18.9984032,57.0,3.98,0.4800000000000001,-0.205137,17.0,57.0,5.0,53.5,0.0,9.0,5.0,0.0,93.0,0.6,3.0,9.7075,2696.5,15.530086206900002,-0.205137,2.4,10.0,1.08,6.0,81.7,80.0,46.0,164.0,1.6,1.9,18.9984032,2817457.671404701,4.08,1.3,0.6006677156890837,3.1479999999999997,0.0,0.336,107.0,0.272,0.6037190412142994,0.6000585690081267,0.0,200.59,0.0,4.2,0.0,0.6782329983125268
